text	label
事故发生后，公司和项目部立即组织救援，并将伤者送至医院救治，最终伤者经抢救无效死亡。	[('Participant', 21, 23), ('Time', 0, 5), ('Participant', 6, 8), ('Participant', 32, 34), ('Participant', 9, 12), ('RES', 27, 29), ('RES', 23, 25), ('RES', 14, 18), ('CAS', 39, 41), ('RES', 35, 37), ('Location', 25, 27)]
火灾造成一人死亡，一人受伤，火灾原因正在调查之中。	[('Object', 14, 18), ('Participant', 4, 6), ('Participant', 9, 11), ('CAS', 11, 13), ('MAN', 20, 22), ('CAS', 6, 8)]
事故发生后，公安、消防、120救护车迅速到场处置，开展救援、疏导交通。	[('RES', 20, 24), ('RES', 25, 27), ('Time', 0, 5), ('Object', 12, 18), ('Participant', 6, 8), ('Participant', 9, 11), ('Object', 27, 29), ('Object', 32, 34), ('RES', 30, 32)]
2021年1月25日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
目前，已组织医疗专家全力救治伤员，2名伤员经专家会诊无生命危险，事故调查及善后等工作正在全力进行。	[('Participant', 22, 24), ('Participant', 17, 21), ('Participant', 14, 16), ('MAN', 46, 48), ('Object', 37, 42), ('RES', 4, 6), ('Object', 32, 36), ('RES', 24, 26), ('CAS', 26, 31), ('RES', 12, 14), ('Time', 0, 2), ('Participant', 6, 10)]
经统计，事故导致2人当场死亡，一人受伤送医。	[('Participant', 15, 17), ('RES', 19, 21), ('CAS', 17, 19), ('Location', 10, 12), ('Participant', 8, 10), ('CAS', 12, 14)]
2020年7月30日凌晨5点37分，鹿邑县110指挥中心接报警，在鹿邑县高集乡政府所在地街上一门店发生火灾。	[('FIRE', 51, 53), ('Participant', 18, 28), ('RES', 28, 31), ('Time', 0, 17), ('Location', 33, 49)]
通报称，起火部位紧邻入户门，火势迅速蔓延，瞬间产生大量浓烟，封住了入户门。	[('FIRE', 30, 32), ('FIRE', 18, 20), ('Object', 25, 29), ('Object', 14, 16), ('Location', 33, 36), ('FIRE', 23, 25)]
2019年10月28日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
2018年8月3日11时20分左右,哈尔滨市香坊区公滨路58号附近一工地发生墙体坍塌,事发时有12名工人在管网项目工程沟内作业。	[('Location', 18, 36), ('Time', 43, 46), ('BUILD', 61, 63), ('Time', 0, 17), ('BUILD', 40, 42), ('Participant', 47, 52), ('Object', 38, 40), ('Location', 53, 61)]
2018年6月28日凌晨2:08分，s102线颍上县境内100KM+700M处发生一起两车追尾相撞事故，造成汽油泄露燃烧，引燃路边民房。	[('FIRE', 61, 63), ('Location', 63, 65), ('FIRE', 56, 60), ('Object', 43, 45), ('Object', 54, 56), ('TRA', 45, 49), ('Location', 18, 39), ('Object', 65, 67), ('Time', 0, 17)]
合水县2名副县长带领相关部门主要负责人于19时50分左右赶赴现场组织救援。	[('Participant', 10, 19), ('Location', 30, 32), ('Participant', 0, 8), ('Time', 20, 28), ('RES', 28, 30), ('RES', 32, 36)]
2021年11月12日18时40分左右，张家口蔚县宋家庄镇大固城村至上苏庄村道路施工过程中，发生土方坍塌。	[('Object', 38, 40), ('BUILD', 40, 42), ('Time', 0, 19), ('BUILD', 50, 52), ('Object', 48, 50), ('Location', 20, 38)]
2022年1月16日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
据初步调查，该火灾系人为纵火，目前公安机关正在加紧开展调查。	[('MAN', 25, 27), ('Participant', 17, 21), ('Object', 27, 29), ('Object', 7, 9), ('Time', 15, 17), ('CAS', 10, 14)]
经过消防救援人员的全力施救，18时45分，第1名被困人员被救出并送医治疗，经抢救无效死亡。	[('RES', 32, 36), ('Participant', 2, 8), ('Time', 14, 20), ('Participant', 21, 28), ('RES', 11, 13), ('CAS', 42, 44), ('RES', 38, 40), ('RES', 29, 31)]
事故原因正在进一步调查中。	[('MAN', 9, 11), ('Object', 0, 4)]
2018年5月4日上午8时10分左右，位于莆田市涵江区萩芦镇洪南村的中富水泥制品有限公司在建3层房屋发生坍塌，造成现场施工人员18人受困。	[('BUILD', 52, 54), ('Time', 0, 18), ('Location', 21, 50), ('Participant', 59, 66), ('BUILD', 66, 68), ('Location', 57, 59)]
截至16时20分，现场火势已经得到控制，相关原因正在调查中。	[('Location', 9, 11), ('Object', 20, 24), ('MAN', 26, 28), ('Object', 11, 13), ('RES', 17, 19), ('Time', 2, 8)]
2020年2月23日，山西煤炭运销集团晋中紫金煤业有限公司6103回风顺槽发生一起顶板冒落事故，造成3人死亡。	[('COAL', 43, 45), ('Object', 41, 43), ('CAS', 52, 54), ('Location', 11, 37), ('Participant', 50, 52), ('Time', 0, 10)]
接警后，丰台交通支队立即开展现场勘验及事故调查。	[('Object', 19, 23), ('Object', 14, 18), ('Time', 0, 3), ('RES', 12, 14), ('Participant', 4, 10)]
在2月24日的现场救援过程中，发现第3名被困人员，已无生命特征。	[('Participant', 17, 24), ('Time', 1, 6), ('RES', 15, 17), ('CAS', 26, 31)]
2021年7月28日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
接报后，当地党委、政府迅速组织消防、应急、公安、卫健等力量，第一时间赶赴现场开展救援处置，扑灭火情。	[('RES', 34, 36), ('Object', 47, 49), ('Location', 36, 38), ('RES', 13, 15), ('Participant', 21, 23), ('Time', 0, 3), ('Participant', 24, 29), ('Object', 40, 44), ('Participant', 15, 17), ('Participant', 18, 20), ('RES', 38, 40), ('Participant', 4, 11), ('RES', 45, 47)]
昨晚9时许，事故处理完毕。	[('MAN', 10, 12), ('Time', 0, 5), ('Object', 6, 10)]
2019年5月6日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
截至到27日上午9时，井下8名被困人员1人获救，2人遇难，剩余5人仍在搜救中。	[('Participant', 19, 21), ('RES', 21, 23), ('Time', 3, 10), ('Location', 11, 13), ('Participant', 24, 26), ('CAS', 26, 28), ('RES', 35, 37), ('Participant', 31, 33)]
目前，事故具体原因仍在调查中，公安机关已控制相关涉事企业负责人3人，传唤2人。	[('Participant', 22, 33), ('Participant', 36, 38), ('MAN', 20, 22), ('Object', 3, 9), ('MAN', 34, 36), ('MAN', 11, 13), ('Participant', 15, 19), ('Time', 0, 2)]
并立即赶赴现场，在现场对火灾扑救、人员抢救、事故调查、家属安抚等工作进行指挥处置、全面部署，立即成立了火灾事故处置暨全市安全隐患整治领导小组。	[('Participant', 51, 70), ('Location', 9, 11), ('Location', 5, 7), ('MAN', 3, 5), ('MAN', 48, 50), ('Object', 12, 34), ('MAN', 36, 38)]
2018年1月17日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
火灾发生时，企业第一时间启动了应急预案，组织了人员进行自救，并向消防部门报警求助。	[('RES', 20, 22), ('RES', 27, 29), ('Participant', 6, 8), ('RES', 12, 14), ('Object', 15, 19), ('Participant', 23, 25), ('RES', 36, 40), ('Participant', 32, 36), ('Time', 0, 5)]
据悉，2020年3月16日13时51分许，汕头市潮南区仙城镇柏翘大道94号一村民自用住宅发生火灾，区消防大队立即调集潮南中队、仙城镇政府专职消防队共5辆消防车、50名指战员赶赴现场进行救援，明火于14时10分被完全扑灭，火灾造成赵某燕等4人死亡。	[('RES', 107, 109), ('Participant', 80, 86), ('RES', 56, 58), ('Participant', 63, 73), ('Participant', 114, 120), ('Time', 3, 20), ('Participant', 58, 62), ('Location', 88, 90), ('Time', 98, 104), ('Object', 95, 97), ('RES', 86, 88), ('Participant', 49, 54), ('Location', 21, 44), ('Object', 74, 79), ('FIRE', 46, 48), ('CAS', 120, 122)]
另一名工人于23时10分救出，经现场医护人员确认，该人员已无生命体征。	[('RES', 12, 14), ('CAS', 29, 34), ('RES', 22, 24), ('Participant', 18, 22), ('Location', 16, 18), ('Participant', 25, 28), ('Time', 6, 12), ('Participant', 0, 5)]
2021年11月25日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
2021年12月20日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
目前，事故原因正在进一步调查中。	[('Time', 0, 2), ('Object', 3, 7), ('MAN', 12, 14)]
火情造成1人受伤，2人失联；	[('CAS', 6, 8), ('CAS', 11, 13), ('Participant', 4, 6), ('Participant', 9, 11)]
16时50分，现场明火被扑灭，过火面积约850平方米。	[('Time', 0, 6), ('LOSS', 15, 19), ('Object', 19, 26), ('Location', 7, 9), ('Object', 9, 11), ('RES', 12, 14)]
通报称，根据现场情况，专家初步判定为可燃气泄露引起的槽车爆炸。	[('FIRE', 28, 30), ('Participant', 11, 13), ('Object', 26, 28), ('MAN', 13, 17), ('FIRE', 21, 23), ('Object', 18, 21)]
2019年1月12日16时30分许，陕西省神木市百吉矿业李家沟煤矿井下发生事故。	[('Location', 18, 35), ('COAL', 37, 39), ('Time', 0, 17)]
事故发生后，华州区委、区政府高度重视，第一时间组织消防、安监、公安、瓜坡镇及陕化公司等单位人员赶赴现场开展处置工作。	[('RES', 47, 49), ('Participant', 6, 14), ('Object', 53, 57), ('RES', 51, 53), ('Time', 0, 5), ('Participant', 25, 47), ('RES', 23, 25), ('Location', 49, 51)]
交管部门及时开展调查，经检测，李某彤不涉酒、不涉毒。	[('Participant', 0, 4), ('MAN', 6, 10)]
2022年7月15日，黄山市黄山区乌石镇一茶场茶园道路上，一辆农用三轮车发生侧翻，造成3人死亡，5人受伤。	[('CAS', 45, 47), ('CAS', 50, 52), ('Time', 0, 10), ('Object', 31, 36), ('Participant', 48, 50), ('Participant', 43, 45), ('TRA', 38, 40), ('Location', 11, 27)]
2020年3月17日20时15分，盐津县牛寨乡万和村瓦窑坝发生一起爆炸事故，爆炸地点位于金家湾煤矿工业广场边缘东北角，爆炸造成4人死亡，5人受伤。	[('Participant', 63, 65), ('Participant', 68, 70), ('Location', 44, 58), ('Location', 17, 29), ('Time', 0, 16), ('CAS', 70, 72), ('COAL', 33, 35), ('CAS', 65, 67)]
2018年1月21日16时30分许，安徽省阜阳市太和县河西李小洼安置区12#楼工程一施工升降机在拆除时发生坠落，造成3名施工人员死亡。	[('Location', 18, 41), ('BUILD', 53, 55), ('Time', 0, 17), ('Object', 42, 47), ('Participant', 58, 64), ('CAS', 64, 66)]
2019年7月31日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
截至目前，搜救工作仍在紧张进行。	[('RES', 13, 15), ('Time', 2, 4), ('Object', 5, 9)]
经初步了解，事故原因是厂区内化学材料着火。	[('Object', 14, 18), ('Location', 11, 14), ('FIRE', 18, 20)]
2018年6月14日6时许，在朝阳区百子湾南一路，吴某(女，21岁，吉林省人)驾驶小型客车由东向西行驶时，将一横过马路行人撞出后，又与中心护栏及对向行驶的电动三轮车相撞。	[('Location', 15, 24), ('Participant', 54, 61), ('Object', 72, 82), ('Object', 67, 71), ('TRA', 82, 84), ('Time', 0, 13), ('TRA', 61, 63), ('Object', 41, 45), ('Participant', 25, 27)]
2022年10月6日14时58分，北京市119指挥中心接警，朝阳区小红门乡三台山路3号院北侧冒烟，迅速调派消防救援人员到场处置，17时明火已熄灭，过火面积约200平米，无人员被困伤亡，火灾原因正在进一步调查中。	[('MAN', 101, 103), ('Object', 67, 69), ('Participant', 53, 59), ('RES', 51, 53), ('Time', 64, 67), ('LOSS', 73, 77), ('Location', 30, 46), ('FIRE', 46, 48), ('Participant', 17, 27), ('Participant', 84, 87), ('CAS', 89, 91), ('Object', 92, 96), ('RES', 70, 72), ('RES', 27, 29), ('Object', 78, 83), ('Time', 0, 16), ('RES', 59, 63)]
公安机关已控制1名涉事人员，另有1人在逃，案件侦破正在进行当中。	[('Participant', 7, 13), ('Object', 21, 25), ('MAN', 27, 29), ('Participant', 0, 4), ('COAL', 18, 20), ('Participant', 16, 18), ('MAN', 5, 7)]
据初步调查，12月28日上午，该矿9名工人下矿，13时左右，煤矿管理人员发现人员未上井，立即展开施救。	[('COAL', 21, 23), ('Participant', 30, 36), ('Time', 24, 29), ('RES', 48, 50), ('Participant', 38, 40), ('Participant', 17, 21), ('Time', 6, 14)]
经当地政府相关部门搜救，截至6日上午9时许，现场发现两具尸体，均为同一家人（户主龙天强及其儿媳吴群妹），两名受伤人员多处烧伤，但神志清醒，无生命危险。	[('Participant', 26, 28), ('Location', 22, 24), ('Participant', 52, 58), ('CAS', 28, 30), ('Time', 14, 21), ('CAS', 58, 62)]
消防第一时间赶往现场救援，六辆消防车灭火将近一个小时，被困四人因吸入大量浓烟以及有害物质，被救出时已全部陷入昏迷。	[('Participant', 0, 2), ('Object', 40, 44), ('FIRE', 32, 34), ('CAS', 52, 56), ('Object', 13, 18), ('Object', 34, 38), ('Participant', 27, 31), ('RES', 10, 12), ('RES', 6, 8), ('Location', 8, 10), ('Time', 20, 26), ('RES', 18, 20)]
事故发生后，汕尾市、陆河县两级党委政府高度重视，第一时间赶赴现场组织指挥救援，党政主要领导作出指示，要求全力做好伤员抢救，启动后续处置工作。	[('Location', 30, 32), ('RES', 32, 34), ('Participant', 39, 45), ('MAN', 61, 63), ('Object', 34, 38), ('MAN', 47, 49), ('Participant', 6, 19), ('MAN', 54, 56), ('Object', 56, 60), ('Object', 63, 69), ('RES', 28, 30)]
25日下午，盐城响水爆炸事故现场指挥部召开第四次新闻发布会，通报事故处置最新情况。	[('Object', 21, 29), ('Time', 0, 5), ('Participant', 6, 19), ('MAN', 19, 21), ('MAN', 30, 32), ('Object', 32, 40)]
一辆货车与一辆液化石油气罐车相撞，导致起火。	[('TRA', 14, 16), ('Object', 0, 4), ('Object', 5, 14), ('FIRE', 19, 21)]
目前，抢险救援工作基本结束。	[('RES', 11, 13), ('Time', 0, 2), ('Object', 3, 9)]
下午4点33分搜救出第3名女工，经现场医务人员确认，该女工已无生命体征。	[('Participant', 10, 15), ('RES', 7, 9), ('Participant', 26, 29), ('Time', 0, 7), ('Location', 17, 19), ('Participant', 19, 23), ('CAS', 30, 35), ('RES', 23, 25)]
一辆银灰色轿车与一辆电瓶车及附近行人发生碰撞，造成1人死亡、7人受伤。	[('Object', 8, 13), ('Participant', 30, 32), ('Participant', 14, 18), ('Object', 0, 7), ('CAS', 32, 34), ('Participant', 25, 27), ('CAS', 27, 29), ('TRA', 20, 22)]
下一步，内蒙古及乌兰察布相关部门将全力以赴做好现场处置及善后工作，做好周边群众的思想疏导和安置工作，深入调查事故原因，深刻吸取教训，举一反三，全面组织安全隐患排查整治工作。	[('Object', 75, 85), ('MAN', 33, 35), ('Participant', 4, 16), ('MAN', 21, 23), ('MAN', 52, 54), ('Object', 35, 49), ('MAN', 73, 75), ('Object', 54, 58), ('Object', 23, 32)]
2020年3日17时30分许，位于湖北省仙桃市西流河镇的仙桃市蓝化有机硅有限公司丁酮肟车间发生闪爆事故，目前已致4人失联，5人受伤。	[('CAS', 63, 65), ('Location', 17, 45), ('Participant', 56, 58), ('CHEM', 47, 51), ('CAS', 58, 60), ('Time', 0, 14), ('Time', 52, 54), ('Participant', 61, 63)]
12时40分，右安门消防救援站确认现场无危险后与现场相关负责人进行交接，救援结束。	[('Participant', 7, 15), ('Time', 0, 6), ('RES', 38, 40), ('Participant', 24, 31), ('Object', 36, 38), ('RES', 33, 35)]
接警后，当地先后共出动20多辆消防车、100多名指战员赶赴现场处置。	[('Location', 4, 6), ('Location', 29, 31), ('Participant', 19, 27), ('Object', 11, 18), ('Time', 0, 3), ('RES', 27, 29), ('RES', 9, 11)]
受伤人员正在接受救治。	[('Object', 0, 4), ('RES', 6, 10)]
事故发生后,武汉市区两级迅速启动应急响应,全力进行搜救。	[('Time', 0, 5), ('Participant', 6, 12), ('Object', 16, 20), ('RES', 14, 16)]
钱塘新区应急管理局、公安局、消防大队已联合开展事故调查，并举一反三，对新区范围内相关企业开展隐患排查。	[('Object', 23, 27), ('Participant', 14, 18), ('Object', 46, 50), ('MAN', 44, 46), ('MAN', 21, 23), ('Participant', 10, 13), ('Participant', 0, 9), ('Object', 35, 44)]
事故发生后，当地迅速组织专业救援队伍，全力以赴抢救受困遇险人员，河南省矿山救援队专业人员也已经赶往现场参加紧急救援。	[('Object', 53, 57), ('RES', 51, 53), ('Time', 0, 5), ('Participant', 6, 8), ('Location', 49, 51), ('RES', 23, 25), ('Participant', 32, 44), ('RES', 10, 12), ('RES', 47, 49), ('Participant', 25, 31), ('Participant', 12, 18)]
2018年1月23日8时10分左右，双鸭山市宝山区一采区矿井发生煤尘爆炸事故。	[('Time', 0, 17), ('Location', 18, 30), ('COAL', 34, 36), ('Object', 32, 34)]
在救治过程中，重伤者经全力抢救无效死亡，其他3名伤者生命体征平稳。	[('Participant', 20, 26), ('Participant', 7, 10), ('CAS', 26, 32), ('CAS', 17, 19), ('RES', 13, 15)]
2019年1月1日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
目前公安机关已控制施工方负责人，事故调查、善后处置工作正在进行。	[('Participant', 2, 6), ('Participant', 9, 15), ('Object', 21, 27), ('MAN', 7, 9), ('Time', 0, 2), ('Object', 16, 20), ('MAN', 29, 31)]
其中一人不幸身亡，一人受伤还在ICU病房进行抢救。	[('RES', 22, 24), ('Participant', 9, 11), ('CAS', 11, 13), ('Participant', 2, 4), ('Location', 15, 20), ('CAS', 6, 8)]
事故未造成人员伤亡，具体原因还在进一步调查中。	[('Object', 10, 14), ('MAN', 19, 21), ('CAS', 7, 9), ('Participant', 2, 7)]
2021年6月17日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
